,image_path,filename,class,group,tag,split,augmented,is_original,ref
37225,Apple___healthy/,c3dfce5d-2232-4b97-8821-6f5c32553fb7___RS_HL 8149.JPG,Apple___healthy,Apple,healthy,train,False,True,46534
37226,Apple___healthy/,deec00ab-1c30-441b-b6c0-9dd0dec827f4___RS_HL 6327.JPG,Apple___healthy,Apple,healthy,train,True,True,46535
37227,Apple___healthy/,3ee70760-b734-43e2-b29b-aee4daafe6cd___RS_HL 7317.JPG,Apple___healthy,Apple,healthy,train,True,True,46536
37228,Apple___healthy/,44714cae-d7c8-4b0a-9058-0fe9ba703064___RS_HL 8081.JPG,Apple___healthy,Apple,healthy,train,True,True,46537
37229,Apple___healthy/,49db45ee-cfb4-4691-800f-e1887f163f49___RS_HL 6160.JPG,Apple___healthy,Apple,healthy,train,True,True,46538
37230,Apple___healthy/,a1630d3e-2f30-455e-b259-d92b7b332588___RS_HL 5768.JPG,Apple___healthy,Apple,healthy,train,False,True,46539
37231,Apple___healthy/,96fa4629-851e-4706-b397-f27c6f6f272c___RS_HL 7913.JPG,Apple___healthy,Apple,healthy,train,True,True,46540
37232,Apple___healthy/,5f4ef432-dcd4-4035-811a-b86aff3c885f___RS_HL 5963.JPG,Apple___healthy,Apple,healthy,train,True,True,46541
37233,Apple___healthy/,fd35b750-8672-4801-895f-88a1bab1ac70___RS_HL 7277.JPG,Apple___healthy,Apple,healthy,train,True,True,46542
37234,Apple___healthy/,b2acd8b3-5156-4568-95e3-b7c6604ce7cc___RS_HL 7959.JPG,Apple___healthy,Apple,healthy,train,True,True,46543
37235,Apple___healthy/,8eb47c92-87b8-4c92-a6a1-faf62e651e3e___RS_HL 8156.JPG,Apple___healthy,Apple,healthy,train,False,True,46544
37236,Apple___healthy/,238b94a0-eed1-4c28-8396-2de2e7247f72___RS_HL 8107.JPG,Apple___healthy,Apple,healthy,train,True,True,46545
37237,Apple___healthy/,041482f6-6dd6-4ac9-9e59-e973c9bcaf6d___RS_HL 8155.JPG,Apple___healthy,Apple,healthy,train,True,True,46546
37238,Apple___healthy/,e1571e9e-b373-4d7d-9106-a0b1e4e89bd9___RS_HL 7342.JPG,Apple___healthy,Apple,healthy,train,True,True,46547
37239,Apple___healthy/,dab82d8b-05d6-4f3c-8ab7-666b6cc46d72___RS_HL 7874.JPG,Apple___healthy,Apple,healthy,train,False,True,46548
37240,Apple___healthy/,1cd322aa-2fdf-4e50-bb72-f9ebe031f385___RS_HL 7315.JPG,Apple___healthy,Apple,healthy,train,True,True,46549
37241,Apple___healthy/,712b5957-4109-4ed4-a393-a6605ebe6c08___RS_HL 5750.JPG,Apple___healthy,Apple,healthy,train,True,True,46551
37242,Apple___healthy/,2ba31dd4-36d6-4cda-b2e6-c1f53a174d4d___RS_HL 6305.JPG,Apple___healthy,Apple,healthy,train,True,True,46552
37243,Apple___healthy/,0c55b379-c6e7-4b89-959f-abc506fed437___RS_HL 5927.JPG,Apple___healthy,Apple,healthy,train,True,True,46553
37244,Apple___healthy/,2a53473e-0c50-43d5-933c-a62576fb5f52___RS_HL 7664.JPG,Apple___healthy,Apple,healthy,train,True,True,46554
37245,Apple___healthy/,c02b90e9-753e-44a7-a4b8-1e19f1de42f4___RS_HL 7971.JPG,Apple___healthy,Apple,healthy,train,True,True,46555
37246,Apple___healthy/,20c2fcd9-0df2-4a18-a976-5a4f2e3f22aa___RS_HL 7882.JPG,Apple___healthy,Apple,healthy,train,True,True,46556
37247,Apple___healthy/,fad6efb7-4486-4c45-8b23-1b6cf2a2912a___RS_HL 6077.JPG,Apple___healthy,Apple,healthy,train,True,True,46557
37248,Apple___healthy/,9f288c49-e11c-4054-9a44-b5e81e39427a___RS_HL 7938.JPG,Apple___healthy,Apple,healthy,train,True,True,46558
37249,Apple___healthy/,2cad835a-1b47-4cad-b08e-acfd29cf5883___RS_HL 7647.JPG,Apple___healthy,Apple,healthy,train,True,True,46560
37250,Apple___healthy/,2922187c-ac88-45e4-96ae-2aa396d50bda___RS_HL 5700.JPG,Apple___healthy,Apple,healthy,train,True,True,46561
37251,Apple___healthy/,f0fb0e55-8a67-4df0-be6f-90913f64bc28___RS_HL 7352.JPG,Apple___healthy,Apple,healthy,train,False,True,46562
37252,Apple___healthy/,96dce078-e196-4d9b-837a-570480acdf6d___RS_HL 7890.JPG,Apple___healthy,Apple,healthy,train,False,True,46563
37253,Apple___healthy/,e35729f0-09b8-4cd4-a04c-30c9b49095c5___RS_HL 6068.JPG,Apple___healthy,Apple,healthy,train,True,True,46564
37254,Apple___healthy/,291f66c2-6044-4485-861a-8fa3aa625ddd___RS_HL 7520.JPG,Apple___healthy,Apple,healthy,train,True,True,46565
37255,Apple___healthy/,2dc5f050-21dd-4b81-a1cb-ef2a9f72f134___RS_HL 5694.JPG,Apple___healthy,Apple,healthy,train,True,True,46566
37256,Apple___healthy/,41628932-5547-443e-8659-ed8ad6be820e___RS_HL 5711.JPG,Apple___healthy,Apple,healthy,train,True,True,46567
37257,Apple___healthy/,d5fc35d2-b7d0-4ff7-9f96-5d3055ef6dde___RS_HL 8150.JPG,Apple___healthy,Apple,healthy,train,True,True,46568
37258,Apple___healthy/,a4f33d84-f27c-481d-83ac-9575c8469fe6___RS_HL 7960.JPG,Apple___healthy,Apple,healthy,train,True,True,46569
37259,Apple___healthy/,e60576a0-8d11-4fe9-8efa-5fe763573dc7___RS_HL 7406.JPG,Apple___healthy,Apple,healthy,train,True,True,46570
37260,Apple___healthy/,ac7b5666-1fe7-4407-a769-7beb71dadd13___RS_HL 5640.JPG,Apple___healthy,Apple,healthy,train,True,True,46571
37261,Apple___healthy/,f7b5ebd2-2471-4a99-9944-e25696aa5fa8___RS_HL 6233.JPG,Apple___healthy,Apple,healthy,train,True,True,46572
37262,Apple___healthy/,3a5916ba-0db8-4aff-a282-26f33b056832___RS_HL 8125.JPG,Apple___healthy,Apple,healthy,train,True,True,46573
37263,Apple___healthy/,7f06e481-8f9a-47cd-860a-8fea5b81fe9b___RS_HL 6193.JPG,Apple___healthy,Apple,healthy,train,True,True,46574
37264,Apple___healthy/,3a1ca70b-00f0-4a0b-a973-8db1da714e6c___RS_HL 7759.JPG,Apple___healthy,Apple,healthy,train,False,True,46575
37265,Apple___healthy/,f52ac76d-ad63-4561-911a-4b5245d4e91a___RS_HL 6133.JPG,Apple___healthy,Apple,healthy,train,True,True,46576
37266,Apple___healthy/,dfe47262-125f-4452-ab64-3c445b386061___RS_HL 7349.JPG,Apple___healthy,Apple,healthy,train,True,True,46577
37267,Apple___healthy/,51cafddc-e99e-43bd-866f-21564d062cb2___RS_HL 6328.JPG,Apple___healthy,Apple,healthy,train,False,True,46578
37268,Apple___healthy/,101c9dba-0628-40fd-a4af-cb7f4848d414___RS_HL 7358.JPG,Apple___healthy,Apple,healthy,train,True,True,46579
37269,Apple___healthy/,a3dfe485-ef1c-4c7b-bb11-38528d73947b___RS_HL 7982.JPG,Apple___healthy,Apple,healthy,train,True,True,46580
37270,Apple___healthy/,7e502244-9105-4931-abde-46f8f7993fd7___RS_HL 7745.JPG,Apple___healthy,Apple,healthy,train,True,True,46581
37271,Apple___healthy/,c2498e7d-1a61-467a-9de9-800bab0e69bb___RS_HL 7395.JPG,Apple___healthy,Apple,healthy,train,True,True,46583
37272,Apple___healthy/,bbf190ed-4d1d-4add-a0d9-e672860c7b1e___RS_HL 7736.JPG,Apple___healthy,Apple,healthy,train,True,True,46584
37273,Apple___healthy/,bf5b3cf2-cc13-4fbd-b629-7a7f56afe59b___RS_HL 5932.JPG,Apple___healthy,Apple,healthy,train,True,True,46585
37274,Apple___healthy/,ca66c694-e8cb-47df-84af-b4c46de1fd3e___RS_HL 7862.JPG,Apple___healthy,Apple,healthy,train,False,True,46587
37275,Apple___healthy/,a65ad047-7fcd-4059-a4fa-15cd09a284d4___RS_HL 7861.JPG,Apple___healthy,Apple,healthy,train,True,True,46588
37276,Apple___healthy/,f8ac1022-aeb5-4d6c-a976-a4117a3c1b57___RS_HL 5892.JPG,Apple___healthy,Apple,healthy,train,True,True,46589
37277,Apple___healthy/,4f915b76-fe41-4201-ae61-9c9ad7cbc94d___RS_HL 5933.JPG,Apple___healthy,Apple,healthy,train,True,True,46590
37278,Apple___healthy/,48beab72-35ef-4711-ad53-579bfaf787d3___RS_HL 6230.JPG,Apple___healthy,Apple,healthy,train,True,True,46591
37279,Apple___healthy/,c36cccf8-e56e-49ea-ba5e-b44cb9e04ebd___RS_HL 6062.JPG,Apple___healthy,Apple,healthy,train,True,True,46592
37280,Apple___healthy/,ba78848a-d307-4ba9-bb8e-34de742de684___RS_HL 7266.JPG,Apple___healthy,Apple,healthy,train,True,True,46594
37281,Apple___healthy/,fac70506-5bb2-40bb-a8bd-249cbe7c27e3___RS_HL 7693.JPG,Apple___healthy,Apple,healthy,train,False,True,46595
37282,Apple___healthy/,1356ba06-a72d-480b-b9e5-7bc349d9e605___RS_HL 6208.JPG,Apple___healthy,Apple,healthy,train,False,True,46597
37283,Apple___healthy/,594d37c6-accf-4ea8-9c97-8a9e0300010d___RS_HL 8019.JPG,Apple___healthy,Apple,healthy,train,True,True,46598
37284,Apple___healthy/,becd7e46-f87c-46d0-a973-f957e99ba4b7___RS_HL 7519.JPG,Apple___healthy,Apple,healthy,train,True,True,46599
37285,Apple___healthy/,3876f449-0cd6-4910-9321-f56a28621c51___RS_HL 7775.JPG,Apple___healthy,Apple,healthy,train,True,True,46600
37286,Apple___healthy/,3a544ee5-490e-4a41-b03b-cf1700362448___RS_HL 6200.JPG,Apple___healthy,Apple,healthy,train,True,True,46601
37287,Apple___healthy/,4ec6e6f9-7f03-44ca-9bd0-1f64b5964308___RS_HL 5669.JPG,Apple___healthy,Apple,healthy,train,True,True,46602
37288,Apple___healthy/,990838f4-b976-45bb-859d-95de901acc8c___RS_HL 7365.JPG,Apple___healthy,Apple,healthy,train,True,True,46604
37289,Apple___healthy/,9dba8abe-f50e-45fe-aa32-17dd4445189b___RS_HL 7489.JPG,Apple___healthy,Apple,healthy,train,False,True,46605
37290,Apple___healthy/,1b36926c-faee-4b6c-9f66-26d1377b9a78___RS_HL 7662.JPG,Apple___healthy,Apple,healthy,train,True,True,46606
37291,Apple___healthy/,010125c0-e6f2-4f3d-b469-dd98ffecbb01___RS_HL 7948.JPG,Apple___healthy,Apple,healthy,train,True,True,46607
37292,Apple___healthy/,9b84171d-c1b4-4697-a82b-e33535021013___RS_HL 5977.JPG,Apple___healthy,Apple,healthy,train,True,True,46608
37293,Apple___healthy/,a46a0643-d128-49ed-8044-de7e97fe3f97___RS_HL 6259.JPG,Apple___healthy,Apple,healthy,train,True,True,46609
37294,Apple___healthy/,f0194580-8ee6-4149-a63d-7935bc29c09e___RS_HL 7761.JPG,Apple___healthy,Apple,healthy,train,True,True,46610
37295,Apple___healthy/,831c37a3-44c3-4f1e-9fa2-4c10551809d2___RS_HL 6108.JPG,Apple___healthy,Apple,healthy,train,True,True,46612
37296,Apple___healthy/,456779f4-b7a7-4980-94ee-1798491ca888___RS_HL 7415.JPG,Apple___healthy,Apple,healthy,train,True,True,46613
37297,Apple___healthy/,9c817f68-e2ba-44cd-8408-492efd9932c8___RS_HL 7757.JPG,Apple___healthy,Apple,healthy,train,False,True,46616
37298,Apple___healthy/,9b0ebfaf-9d8f-4195-b2af-9505b5bc1f19___RS_HL 6212.JPG,Apple___healthy,Apple,healthy,train,False,True,46618
37299,Apple___healthy/,02847045-4405-467c-9ccb-7ba2ab1d574c___RS_HL 5943.JPG,Apple___healthy,Apple,healthy,train,True,True,46619
37300,Apple___healthy/,95742a3e-9664-496c-8e3d-90bdd9299ae5___RS_HL 7298.JPG,Apple___healthy,Apple,healthy,train,True,True,46621
37301,Apple___healthy/,0ca762d0-3853-4018-896e-8f01e29cb144___RS_HL 7558.JPG,Apple___healthy,Apple,healthy,train,False,True,46622
37302,Apple___healthy/,e4c6e085-5cc2-4bbb-a43e-3d839724c31d___RS_HL 8139.JPG,Apple___healthy,Apple,healthy,train,True,True,46623
37303,Apple___healthy/,6a2b2664-0e91-455c-8978-64c097631604___RS_HL 7808.JPG,Apple___healthy,Apple,healthy,train,True,True,46624
37304,Apple___healthy/,2e599aab-11dd-4073-845e-b45a6accb4de___RS_HL 8009.JPG,Apple___healthy,Apple,healthy,train,True,True,46627
37305,Apple___healthy/,a61c6603-0f78-4fb9-b917-99eaf0d67c3f___RS_HL 5853.JPG,Apple___healthy,Apple,healthy,train,True,True,46628
37306,Apple___healthy/,133aae4b-64c8-4def-8f1d-cdc4e1bb73a7___RS_HL 6180.JPG,Apple___healthy,Apple,healthy,train,True,True,46629
37307,Apple___healthy/,69344270-ab7c-44c1-a395-03dfb984108a___RS_HL 5925.JPG,Apple___healthy,Apple,healthy,train,True,True,46630
37308,Apple___healthy/,78e648c6-a360-4fa8-b8ab-1225b164b7fd___RS_HL 7243.JPG,Apple___healthy,Apple,healthy,train,True,True,46631
37309,Apple___healthy/,5c74b103-09f2-48ae-bbdd-7aa9aaf929cc___RS_HL 5649.JPG,Apple___healthy,Apple,healthy,train,True,True,46632
37310,Apple___healthy/,36b2cda3-5c11-45e2-962e-d9d9ba5a4896___RS_HL 7711.JPG,Apple___healthy,Apple,healthy,train,True,True,46633
37311,Apple___healthy/,1ab5e019-e5f0-4d8e-a252-94cb0aab8b0a___RS_HL 6269.JPG,Apple___healthy,Apple,healthy,train,True,True,46634
37312,Apple___healthy/,8c00f0dd-bcef-4188-a270-91e563d7b18b___RS_HL 6182.JPG,Apple___healthy,Apple,healthy,train,True,True,46635
37313,Apple___healthy/,281380c3-d61a-442c-8e1a-a8058645ff01___RS_HL 7350.JPG,Apple___healthy,Apple,healthy,train,True,True,46637
37314,Apple___healthy/,b17878ef-2476-4eba-9bdf-0a7950edae2a___RS_HL 7957.JPG,Apple___healthy,Apple,healthy,train,True,True,46638
37315,Apple___healthy/,5060f00a-8caf-4379-b0c7-01147b8d932a___RS_HL 7472.JPG,Apple___healthy,Apple,healthy,train,True,True,46639
37316,Apple___healthy/,1c2b51f1-5439-449a-9ca0-52dd158018fc___RS_HL 7998.JPG,Apple___healthy,Apple,healthy,train,True,True,46640
37317,Apple___healthy/,77a54591-ab85-4b5e-8341-62e599a9fc6f___RS_HL 8011.JPG,Apple___healthy,Apple,healthy,train,False,True,46641
37318,Apple___healthy/,65a6d1f7-616e-40b7-8ebb-8b895c69a7dd___RS_HL 7813.JPG,Apple___healthy,Apple,healthy,train,False,True,46642
37319,Apple___healthy/,9d3bb139-5177-4d08-914b-5fe232cff065___RS_HL 6011.JPG,Apple___healthy,Apple,healthy,train,True,True,46645
37320,Apple___healthy/,7dd45aba-e6cc-4ef9-a52c-5223c2e6b0ea___RS_HL 5877.JPG,Apple___healthy,Apple,healthy,train,False,True,46647
37321,Apple___healthy/,44707c11-0d08-411f-9fa3-21d3edf72031___RS_HL 6255.JPG,Apple___healthy,Apple,healthy,train,True,True,46648
37322,Apple___healthy/,d0a8e454-67d0-4ddd-b331-c0425f46b5e0___RS_HL 7274.JPG,Apple___healthy,Apple,healthy,train,True,True,46649
37323,Apple___healthy/,c6d8dca1-8921-4f81-aebe-90a692636b5a___RS_HL 7795.JPG,Apple___healthy,Apple,healthy,train,True,True,46650
37324,Apple___healthy/,d4008303-6d94-458e-b0f4-61044cc427ae___RS_HL 7709.JPG,Apple___healthy,Apple,healthy,train,True,True,46651
37325,Apple___healthy/,dbe91ac0-dcec-40f0-8be3-be2cafd83d5a___RS_HL 7384.JPG,Apple___healthy,Apple,healthy,train,True,True,46652
37326,Apple___healthy/,221bfc6b-53d8-4677-8590-8f51530a9661___RS_HL 7260.JPG,Apple___healthy,Apple,healthy,train,True,True,46653
37327,Apple___healthy/,6422d3df-4b2d-4e73-b1c9-3da9f763cb75___RS_HL 7259.JPG,Apple___healthy,Apple,healthy,train,True,True,46654
37328,Apple___healthy/,7771f894-0889-44fc-93dc-0e0c1162a5e8___RS_HL 7870.JPG,Apple___healthy,Apple,healthy,train,True,True,46655
37329,Apple___healthy/,42f558a0-c252-4949-ba12-232731aa9a6b___RS_HL 7543.JPG,Apple___healthy,Apple,healthy,train,True,True,46656
37330,Apple___healthy/,86f6b322-e7af-4d91-b0c3-c5c6d6336fa5___RS_HL 7422.JPG,Apple___healthy,Apple,healthy,train,True,True,46658
37331,Apple___healthy/,f9952d3a-f286-4863-8667-b8921416b8be___RS_HL 5810.JPG,Apple___healthy,Apple,healthy,train,True,True,46659
37332,Apple___healthy/,48cdfda2-59c7-4de9-96e2-a38dffd80754___RS_HL 6158.JPG,Apple___healthy,Apple,healthy,train,True,True,46660
37333,Apple___healthy/,8471f2db-6c5c-4aba-9ea4-0eea99121f19___RS_HL 5641.JPG,Apple___healthy,Apple,healthy,train,False,True,46662
37334,Apple___healthy/,d345baff-7be6-45a6-802a-b945b95b5885___RS_HL 5956.JPG,Apple___healthy,Apple,healthy,train,False,True,46663
37335,Apple___healthy/,7bf0ddc7-fa85-442b-859b-486b087a4641___RS_HL 5837.JPG,Apple___healthy,Apple,healthy,train,True,True,46665
37336,Apple___healthy/,5d1bb18d-dda0-4079-b3c5-62bc50c3ce35___RS_HL 7560.JPG,Apple___healthy,Apple,healthy,train,True,True,46666
37337,Apple___healthy/,0f78db5b-0775-4132-b7d6-6a5eb5f4682a___RS_HL 6006.JPG,Apple___healthy,Apple,healthy,train,True,True,46667
37338,Apple___healthy/,0bc2127e-99b9-44ea-bb2b-4e1b0b0f7624___RS_HL 7777.JPG,Apple___healthy,Apple,healthy,train,True,True,46669
37339,Apple___healthy/,18a10d55-e00c-4bb7-9ea6-d11bf0de070e___RS_HL 7252.JPG,Apple___healthy,Apple,healthy,train,True,True,46670
37340,Apple___healthy/,6758f085-1397-42a4-8b03-2f5e87f3bedd___RS_HL 5751.JPG,Apple___healthy,Apple,healthy,train,False,True,46672
37341,Apple___healthy/,a8af4c4f-6022-4e82-99bf-b0044e1bd3c3___RS_HL 8003.JPG,Apple___healthy,Apple,healthy,train,True,True,46674
37342,Apple___healthy/,bfe9c599-e0d3-4ce6-8d8a-403df3d265cc___RS_HL 8058.JPG,Apple___healthy,Apple,healthy,train,True,True,46675
37343,Apple___healthy/,a0c5f687-6807-44a3-8a74-faa5ab3d95bd___RS_HL 7850.JPG,Apple___healthy,Apple,healthy,train,True,True,46676
37344,Apple___healthy/,61697828-b645-4f07-844a-dc9902713d3e___RS_HL 7363.JPG,Apple___healthy,Apple,healthy,train,True,True,46677
37345,Apple___healthy/,4019c49e-a237-4e3f-b4a9-823905304e05___RS_HL 7997.JPG,Apple___healthy,Apple,healthy,train,True,True,46678
37346,Apple___healthy/,400723a1-65ae-4d62-b7c7-d8c0b7a02480___RS_HL 7479.JPG,Apple___healthy,Apple,healthy,train,True,True,46679
37347,Apple___healthy/,602a8c1f-1fa9-4141-b589-d514acc17ce4___RS_HL 6016.JPG,Apple___healthy,Apple,healthy,train,False,True,46680
37348,Apple___healthy/,3bd24003-1163-40f4-8b1f-21aad7fc4b4b___RS_HL 5912.JPG,Apple___healthy,Apple,healthy,train,True,True,46681
37349,Apple___healthy/,6a5ded2c-8123-4d42-86fe-7be3c9f268a1___RS_HL 6302.JPG,Apple___healthy,Apple,healthy,train,True,True,46682
37350,Apple___healthy/,da4815d7-03f0-44f0-bc35-8d28c578cbc2___RS_HL 5990.JPG,Apple___healthy,Apple,healthy,train,True,True,46683
37351,Apple___healthy/,c1b8e085-537b-4a2d-890f-76f0dabb4757___RS_HL 7928.JPG,Apple___healthy,Apple,healthy,train,True,True,46684
37352,Apple___healthy/,09994dfa-4aab-4ada-9ef2-431d050e1e38___RS_HL 5658.JPG,Apple___healthy,Apple,healthy,train,False,True,46685
37353,Apple___healthy/,29745ef7-133c-4f61-a5bd-592790f81a32___RS_HL 6326.JPG,Apple___healthy,Apple,healthy,train,True,True,46687
37354,Apple___healthy/,bfbfd624-ea18-4469-8038-4c90e4369209___RS_HL 7628.JPG,Apple___healthy,Apple,healthy,train,True,True,46688
37355,Apple___healthy/,f32ff514-bb33-437d-96bb-526b36662981___RS_HL 6121.JPG,Apple___healthy,Apple,healthy,train,True,True,46690
37356,Apple___healthy/,f2e86675-cb7b-4d8a-9400-9b844ccc3f9e___RS_HL 7323.JPG,Apple___healthy,Apple,healthy,train,True,True,46692
37357,Apple___healthy/,68fdb88e-755a-47c3-8e60-600533b8a53c___RS_HL 7780.JPG,Apple___healthy,Apple,healthy,train,True,True,46693
37358,Apple___healthy/,dbea92a9-9473-4cb1-b181-341789de0681___RS_HL 5708.JPG,Apple___healthy,Apple,healthy,train,False,True,46696
37359,Apple___healthy/,d45d99cd-6834-4e22-9a4d-f58ef0806ed0___RS_HL 7562.JPG,Apple___healthy,Apple,healthy,train,True,True,46697
37360,Apple___healthy/,afc0668a-0e88-4fa3-a91b-acf3f54551d7___RS_HL 7800.JPG,Apple___healthy,Apple,healthy,train,False,True,46698
37361,Apple___healthy/,b5ff5168-38d9-4a8b-b5bb-94c310e77b53___RS_HL 6083.JPG,Apple___healthy,Apple,healthy,train,False,True,46699
37362,Apple___healthy/,2408e9ef-1a03-44f4-9432-e24113c409e3___RS_HL 7556.JPG,Apple___healthy,Apple,healthy,train,True,True,46700
37363,Apple___healthy/,8742bc93-09b4-4aa7-9a75-ec592ba27c57___RS_HL 7587.JPG,Apple___healthy,Apple,healthy,train,True,True,46701
37364,Apple___healthy/,9d555477-70c8-4716-b22e-8e353a290632___RS_HL 8013.JPG,Apple___healthy,Apple,healthy,train,False,True,46702
37365,Apple___healthy/,61cc71ec-5d4d-4c85-939b-77e8cd75fafe___RS_HL 6038.JPG,Apple___healthy,Apple,healthy,train,True,True,46704
37366,Apple___healthy/,cb368d24-b5a9-4056-8515-096c649d4007___RS_HL 7752.JPG,Apple___healthy,Apple,healthy,train,True,True,46706
37367,Apple___healthy/,1c85fc77-1843-4a85-8f21-107385d5873c___RS_HL 7272.JPG,Apple___healthy,Apple,healthy,train,False,True,46707
37368,Apple___healthy/,d44b9a3e-7cec-4e55-af4b-0df481af3f79___RS_HL 7831.JPG,Apple___healthy,Apple,healthy,train,True,True,46708
37369,Apple___healthy/,9ece0a35-9af4-4974-acad-2aa973badf17___RS_HL 8129.JPG,Apple___healthy,Apple,healthy,train,False,True,46710
37370,Apple___healthy/,b3562453-945e-4462-8589-ec879c2a4102___RS_HL 5893.JPG,Apple___healthy,Apple,healthy,train,True,True,46711
37371,Apple___healthy/,9efbd99b-9ac8-4c6c-9ad6-6cece321b832___RS_HL 7346.JPG,Apple___healthy,Apple,healthy,train,False,True,46713
37372,Apple___healthy/,f3c88876-d854-4f94-999c-7fcddb87ced7___RS_HL 8202.JPG,Apple___healthy,Apple,healthy,train,True,True,46714
37373,Apple___healthy/,d80c1667-5e83-4405-9759-a9521eff44ad___RS_HL 5699.JPG,Apple___healthy,Apple,healthy,train,True,True,46715
37374,Apple___healthy/,a270262b-b9f7-4756-abc4-d8ce165a4a8f___RS_HL 7613.JPG,Apple___healthy,Apple,healthy,train,True,True,46716
37375,Apple___healthy/,1dabd7f0-68f4-4d1b-b026-e314457de638___RS_HL 8153.JPG,Apple___healthy,Apple,healthy,train,True,True,46717
37376,Apple___healthy/,ebba11b3-2d4b-4580-9c2f-9e59c1047cdc___RS_HL 7305.JPG,Apple___healthy,Apple,healthy,train,True,True,46719
37377,Apple___healthy/,c73cded7-83a5-4c2f-8f38-0b225165822c___RS_HL 5826.JPG,Apple___healthy,Apple,healthy,train,False,True,46720
37378,Apple___healthy/,0adc1c5b-8958-47c0-a152-f28078c214f1___RS_HL 7825.JPG,Apple___healthy,Apple,healthy,train,True,True,46721
37379,Apple___healthy/,faf64a07-ea03-429d-b41d-2a87d2dd066a___RS_HL 5957.JPG,Apple___healthy,Apple,healthy,train,True,True,46723
37380,Apple___healthy/,230a4c38-8e59-4c1d-bda8-ee3401e6507b___RS_HL 7945.JPG,Apple___healthy,Apple,healthy,train,True,True,46724
37381,Apple___healthy/,3df65fa9-1348-4c13-aca6-04bdca4fc070___RS_HL 5668.JPG,Apple___healthy,Apple,healthy,train,False,True,46725
37382,Apple___healthy/,427a2799-ef47-4ee9-9175-f2f850cf933e___RS_HL 8018.JPG,Apple___healthy,Apple,healthy,train,True,True,46726
37383,Apple___healthy/,68f559ea-dff3-43a8-a804-a491e5c4feb9___RS_HL 7909.JPG,Apple___healthy,Apple,healthy,train,True,True,46727
37384,Apple___healthy/,ba0769ee-18a8-4250-b5c3-d7cfbb1ea0ac___RS_HL 6205.JPG,Apple___healthy,Apple,healthy,train,True,True,46729
37385,Apple___healthy/,dc18b924-f172-445d-8fed-61445d437aaa___RS_HL 6270.JPG,Apple___healthy,Apple,healthy,train,True,True,46731
37386,Apple___healthy/,30fb851f-052b-4b63-bc29-6d824a764fd5___RS_HL 5916.JPG,Apple___healthy,Apple,healthy,train,True,True,46732
37387,Apple___healthy/,a70c8783-85c0-4a22-879f-9f0a0c46abf6___RS_HL 6161.JPG,Apple___healthy,Apple,healthy,train,True,True,46733
37388,Apple___healthy/,0181db4e-718e-41bc-b6ed-92863471fa85___RS_HL 5941.JPG,Apple___healthy,Apple,healthy,train,True,True,46735
37389,Apple___healthy/,c337df55-148e-41c6-8739-e7c87ec1b32e___RS_HL 6276.JPG,Apple___healthy,Apple,healthy,train,False,True,46737
37390,Apple___healthy/,81dd861f-5c83-41f3-8aa2-2abbb94ed9f5___RS_HL 7325.JPG,Apple___healthy,Apple,healthy,train,True,True,46739
37391,Apple___healthy/,ba1c31ed-0786-4d38-97dc-99c28fb61e64___RS_HL 7289.JPG,Apple___healthy,Apple,healthy,train,True,True,46740
37392,Apple___healthy/,6e05d89e-4cb2-45bd-9800-f128ddbcdaa8___RS_HL 8127.JPG,Apple___healthy,Apple,healthy,train,True,True,46741
37393,Apple___healthy/,60af8fc1-7f44-496c-9999-507d06e92142___RS_HL 7278.JPG,Apple___healthy,Apple,healthy,train,True,True,46742
37394,Apple___healthy/,27af3831-cc86-4c30-96a5-98d5a2375fcd___RS_HL 8183.JPG,Apple___healthy,Apple,healthy,train,True,True,46743
37395,Apple___healthy/,5bfc7dd9-17aa-4e40-b7f3-6033dc95f408___RS_HL 5717.JPG,Apple___healthy,Apple,healthy,train,True,True,46744
37396,Apple___healthy/,61cac07b-9d6e-4fac-b60f-410280d94ed1___RS_HL 7455.JPG,Apple___healthy,Apple,healthy,train,True,True,46745
37397,Apple___healthy/,1f2a82f5-af63-46b8-9c18-d8b9567db343___RS_HL 7849.JPG,Apple___healthy,Apple,healthy,train,True,True,46746
37398,Apple___healthy/,6519f187-e99f-4a02-9a28-eb4e167ea35c___RS_HL 6015.JPG,Apple___healthy,Apple,healthy,train,True,True,46747
37399,Apple___healthy/,32b6be5f-6482-4bd2-876d-c2a518afed09___RS_HL 6163.JPG,Apple___healthy,Apple,healthy,train,True,True,46748
37400,Apple___healthy/,5fd95287-1688-4342-8105-ad21af63aeac___RS_HL 8078.JPG,Apple___healthy,Apple,healthy,train,False,True,46749
37401,Apple___healthy/,bb94fafa-e2c6-41bc-8146-83835e579513___RS_HL 7585.JPG,Apple___healthy,Apple,healthy,train,True,True,46750
37402,Apple___healthy/,782b4257-75e0-46c4-8cf0-bae4f9895da6___RS_HL 7969.JPG,Apple___healthy,Apple,healthy,train,True,True,46751
37403,Apple___healthy/,4f3f74a8-ea7f-4053-a14c-f2f6d3c219ad___RS_HL 7872.JPG,Apple___healthy,Apple,healthy,train,True,True,46752
37404,Apple___healthy/,5ceb4c0b-09ea-48e5-87b8-454adc630534___RS_HL 7573.JPG,Apple___healthy,Apple,healthy,train,True,True,46754
37405,Apple___healthy/,f2314f38-fd6f-4bee-b26e-ad095508beab___RS_HL 6145.JPG,Apple___healthy,Apple,healthy,train,False,True,46755
